spotify_id,name,artists,daily_rank,daily_movement,weekly_movement,country,snapshot_date,popularity,is_explicit,duration_ms,album_name,album_release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
1Q9Efnm5csdCMFynISxL2x,PERFuMITO NUEVO,"Bad Bunny, RaiNao",37,-1,-5,PE,2/12/2025,89,TRUE,200680,DeBÍ TiRAR MáS FOToS,1/5/2025,0.513,0.0302,0,-33.8,1,0.0701,0.996,0.977,0.15,0.557,120.026,1
5pVJ3IlnpIorU44oXizzG5,Orion,"Boza, ELENA ROSE",38,2,2,PE,2/12/2025,79,FALSE,240964,Orion,5/29/2024,0.857,0.705,1,-4.775,1,0.183,0.322,0.00249,0.197,0.874,105.011,4
66lMdZ6IQsCbqTo9aV80M5,Hijo En La Disco 2,J-King y Maximan,39,10,11,PE,2/12/2025,66,TRUE,198052,Hijo En La Disco 2,12/20/2024,0.803,0.774,2,-5.489,1,0.105,0.105,0.000764,0.11,0.501,94.976,4
5osSgKDiyrzhLjsEABO6c9,miau,Young Cister,40,-1,-2,PE,2/12/2025,78,FALSE,185972,miau,6/14/2024,0.592,0.741,11,-5.345,1,0.0602,0.0906,1.96E-05,0.0937,0.795,85.763,4
1AddbBdKFz8wdqatGVSsYS,Es Un Secreto,Plan B,41,-3,9,PE,2/12/2025,67,FALSE,192053,Cipote Carnaval 2011,6/20/2011,0.838,0.732,6,-6.266,0,0.0432,0.114,1.49E-06,0.0682,0.525,95.011,4
27G6SfSgrwATYIM7G23u7U,Si Esta Casa Hablara,La Única Tropical,42,-1,0,PE,2/12/2025,64,FALSE,224063,Sin Fronteras,1/2/2018,0.793,0.705,8,-3.633,1,0.0284,0.114,0,0.107,0.803,126.047,4
6a9Z1jUms915w4O7N1PxjY,Santa,"Rvssian, Rauw Alejandro, Ayra Starr",43,-8,-6,PE,2/12/2025,79,FALSE,193038,Santa,4/3/2024,0.725,0.709,3,-5.017,0,0.129,0.321,0.000189,0.114,0.648,99.993,4
1kcn16i5Tmp8udmHcahvi7,Ultra Complicado,"Kenny Die, Sebas",44,0,6,PE,2/12/2025,73,FALSE,176298,Ultra Complicado,1/3/2024,0.614,0.428,11,-9.608,1,0.508,0.471,1.58E-06,0.161,0.385,90.067,4
6DUdDIRgLqCGq1DwkNWQTN,Borro Cassette,Maluma,45,-3,1,PE,2/12/2025,80,FALSE,207306,"Pretty Boy, Dirty Boy",10/30/2015,0.73,0.701,5,-5.885,0,0.106,0.132,0,0.151,0.785,175.95,4
60u6hcpH5Qm1M3xESdNBrB,Frente al Mar,Beéle,46,4,4,PE,2/12/2025,78,FALSE,165178,Frente al Mar,9/26/2024,0.75,0.682,10,-3.825,1,0.0945,0.168,1.28E-06,0.112,0.618,100.036,4
3QaPy1KgI7nu9FJEQUgn6h,WILDFLOWER,Billie Eilish,47,-2,3,PE,2/12/2025,93,FALSE,261466,HIT ME HARD AND SOFT,5/17/2024,0.467,0.247,6,-12.002,0,0.0431,0.612,0.000271,0.17,0.126,148.101,4
7iQXYTyuG13aoeHxGG28Nh,PERRO NEGRO,"Bad Bunny, Feid",48,0,0,PE,2/12/2025,83,TRUE,162767,nadie sabe lo que va a pasar mañana,10/13/2023,0.911,0.778,5,-2.248,1,0.262,0.0887,2.16E-05,0.179,0.345,96.057,4
3OJDtCdYs8QJnui708tEU3,Soltera,Shakira,49,1,1,PE,2/12/2025,82,FALSE,214642,Soltera,9/25/2024,0.841,0.752,2,-4.735,1,0.105,0.167,0.00046,0.949,0.67,100.076,4
2btNsI4OvcVl7SAHQQDHFB,Mírame,"Blessd, Ovy On The Drums",50,-3,0,PE,2/12/2025,80,TRUE,157453,Mírame,4/17/2024,0.717,0.656,7,-4.449,1,0.0797,0.141,2.96E-05,0.0661,0.695,175.956,4
2lTm559tuIvatlT1u0JYG2,BAILE INoLVIDABLE,Bad Bunny,1,0,0,PA,2/12/2025,95,TRUE,367725,DeBÍ TiRAR MáS FOToS,1/5/2025,0.168,0.00332,10,-46.113,1,0.0615,0.192,0.79,0.112,0.219,119.387,3
7ricDBUakN3N0YkkKE8Obu,Mi Refe,"Beéle, Ovy On The Drums",2,1,3,PA,2/12/2025,86,FALSE,159404,Mi Refe,12/5/2024,0.588,0.634,7,-5.112,0,0.273,0.417,0.00111,0.0993,0.463,151.467,5
3sK8wGT43QFpWrvNQsrQya,DtMF,Bad Bunny,3,-1,-1,PA,2/12/2025,98,TRUE,237117,DeBÍ TiRAR MáS FOToS,1/5/2025,0.625,0.131,7,-27.405,0,0.0717,0.177,0.218,0.0807,0.032,136.02,4
6AI3ezQ4o3HUoP6Dhudph3,Not Like Us,Kendrick Lamar,4,4,46,PA,2/12/2025,90,TRUE,274192,Not Like Us,5/4/2024,0.898,0.472,1,-7.001,1,0.0776,0.0107,0,0.141,0.214,101.061,4
7d6yK8v8J484SWH5prIQiE,VeLDÁ,"Bad Bunny, Omar Courtz, Dei V",5,-1,-1,PA,2/12/2025,92,TRUE,235336,DeBÍ TiRAR MáS FOToS,1/5/2025,0.613,0.981,1,-18.638,1,0.149,0.29,0.0023,0.437,0.0337,101.852,3
4zbEItKoaRId1vRZkoO0Uh,Imagínate,"Danny Ocean, Kapo",6,-1,-3,PA,2/12/2025,87,FALSE,170365,Imagínate,11/7/2024,0.779,0.737,11,-4.667,1,0.109,0.134,0,0.0974,0.445,101.923,4
5TFD2bmFKGhoCRbX61nXY5,NUEVAYoL,Bad Bunny,7,-1,-1,PA,2/12/2025,94,FALSE,183685,DeBÍ TiRAR MáS FOToS,1/5/2025,0.142,0.195,6,-20.024,1,0.139,0.265,0.995,0.204,0.12,137.922,4
59D4DOkspUbWyMmbAPQkxZ,VOY A LLeVARTE PA PR,Bad Bunny,8,-1,-1,PA,2/12/2025,93,TRUE,156364,DeBÍ TiRAR MáS FOToS,1/5/2025,0.148,0.604,7,-35.032,1,0.0588,0.921,0.453,0.405,1.00E-05,106.295,3
4DnrAI8WyUY6gkOwl8GlPN,capaz (merengueton),"Alleh, Yorghaki",9,0,3,PA,2/12/2025,83,FALSE,173858,LA CIUDAD,12/24/2024,0.872,0.614,3,-5.618,0,0.181,0.0815,0.000207,0.135,0.785,126.957,4
1YYfyJ2yCvGFCxwjsIqEK9,Khé?,"Rauw Alejandro, Romeo Santos",10,0,0,PA,2/12/2025,88,FALSE,206066,Cosa Nuestra,11/15/2024,0.687,0.627,7,-4.975,1,0.181,0.326,0,0.0893,0.47,155.865,4
6J5kc12BW5HuP3d7C3vvx8,EoO,Bad Bunny,11,0,-3,PA,2/12/2025,91,TRUE,204768,DeBÍ TiRAR MáS FOToS,1/5/2025,0.36,0.464,10,-29.598,0,0.0702,0.749,0.859,0.0825,0.184,63.662,4
4MUrUT38U98olfnyzMBCzm,KLOuFRENS,Bad Bunny,12,2,-1,PA,2/12/2025,89,TRUE,199114,DeBÍ TiRAR MáS FOToS,1/5/2025,0.326,0.125,1,-32.45,1,0.148,0.703,0.706,0.18,0.306,106.974,4
0l0vcZMU7AOeQmUIREoI2U,Qué Pasaría...,"Rauw Alejandro, Bad Bunny",13,0,0,PA,2/12/2025,90,TRUE,191018,Cosa Nuestra,11/15/2024,0.833,0.563,4,-5.593,0,0.204,0.528,1.27E-05,0.139,0.343,105.008,4
5WEF0icHWmAZBBMglBd599,WELTiTA,"Bad Bunny, Chuwi",14,-2,-5,PA,2/12/2025,91,FALSE,187507,DeBÍ TiRAR MáS FOToS,1/5/2025,0.458,0.297,4,-32.354,0,0.6,0.866,0.329,0.346,0.357,96.14,3
60u6hcpH5Qm1M3xESdNBrB,Frente al Mar,Beéle,15,0,4,PA,2/12/2025,78,FALSE,165178,Frente al Mar,9/26/2024,0.75,0.682,10,-3.825,1,0.0945,0.168,1.28E-06,0.112,0.618,100.036,4
5pVJ3IlnpIorU44oXizzG5,Orion,"Boza, ELENA ROSE",16,0,1,PA,2/12/2025,79,FALSE,240964,Orion,5/29/2024,0.857,0.705,1,-4.775,1,0.183,0.322,0.00249,0.197,0.874,105.011,4
5QjmUqgpPQgXgg4606DqZF,UWAIE,Kapo,17,0,-1,PA,2/12/2025,83,FALSE,172427,UWAIE,8/15/2024,0.705,0.783,9,-4.783,0,0.0403,0.138,0,0.0984,0.454,103.001,4
2plbrEY59IikOBgBGLjaoe,Die With A Smile,"Lady Gaga, Bruno Mars",18,0,-3,PA,2/12/2025,99,FALSE,251667,Die With A Smile,8/16/2024,0.521,0.592,6,-7.777,0,0.0304,0.308,0,0.122,0.535,157.969,3
7bywjHOc0wSjGGbj04XbVi,LUNA,"Feid, ATL Jacob",19,1,1,PA,2/12/2025,87,FALSE,196800,FERXXOCALIPSIS,12/1/2023,0.774,0.86,7,-2.888,0,0.13,0.131,0,0.116,0.446,100.019,4
0Qe2g06yzLBuuSvVmFiweP,Hasta Aquí Llegué,"Nanpa Básico, Beéle",20,-1,-2,PA,2/12/2025,75,FALSE,188887,Duelo,11/7/2024,0.641,0.657,11,-8.338,0,0.218,0.538,0,0.106,0.411,100.016,4
1Q9Efnm5csdCMFynISxL2x,PERFuMITO NUEVO,"Bad Bunny, RaiNao",21,0,-7,PA,2/12/2025,89,TRUE,200680,DeBÍ TiRAR MáS FOToS,1/5/2025,0.513,0.0302,0,-33.8,1,0.0701,0.996,0.977,0.15,0.557,120.026,1
6s9PpYbExKlHuJ8JMyep21,Bing Bong,"Yailin la Mas Viral, Puyalo Pantera",22,0,-1,PA,2/12/2025,79,TRUE,123591,Bing Bong,11/6/2024,0.92,0.797,10,-4.622,0,0.109,0.0087,0.000407,0.212,0.775,134.035,4
6WatFBLVB0x077xWeoVc2k,Si Antes Te Hubiera Conocido,KAROL G,23,0,0,PA,2/12/2025,91,FALSE,195824,Si Antes Te Hubiera Conocido,6/21/2024,0.924,0.668,11,-6.795,1,0.0469,0.446,0.000594,0.0678,0.787,128.027,4
2CGNAOSuO1MEFCbBRgUzjd,luther (with sza),"Kendrick Lamar, SZA",24,12,26,PA,2/12/2025,89,FALSE,177598,GNX,11/21/2024,0.707,0.575,2,-7.546,1,0.125,0.251,0,0.248,0.576,138.008,4
2BCvThQQ4SDX9OrG2M9tcn,Lapesilla,"Elty, Don Pablo Mures, El Yeyo PP, Valentino GRM",25,-1,0,PA,2/12/2025,49,TRUE,293566,Lapesilla,8/13/2024,0.803,0.671,11,-6.547,0,0.259,0.153,0,0.344,0.537,102.964,4
3GCdLUSnKSMJhs4Tj6CV3s,All The Stars (with SZA),"Kendrick Lamar, SZA",26,8,24,PA,2/12/2025,88,TRUE,232186,Black Panther The Album Music From And Inspired By,2/9/2018,0.695,0.633,8,-4.946,1,0.0599,0.0612,0.000195,0.0926,0.557,96.782,4
3LBYHlDSJOeUWSvCHXDWy5,VITAMINA,Danny Ocean,27,12,13,PA,2/12/2025,76,FALSE,157755,VITAMINA,1/23/2025,0.767,0.7,7,-4.623,0,0.0507,0.147,0,0.0826,0.276,101.901,4
0iKo4pNNjHHdKUcFARlfCa,EL CLúB,Bad Bunny,28,-3,-6,PA,2/12/2025,88,TRUE,222568,DeBÍ TiRAR MáS FOToS,1/5/2025,0.516,0.611,10,-5.486,0,0.0555,0.458,5.34E-05,0.113,0.261,110.744,4
4RPeZbmVON5ZKT5HC9wALt,Morena,Beéle,29,-1,4,PA,2/12/2025,75,FALSE,188930,Morena,11/9/2023,0.737,0.682,9,-6.149,1,0.13,0.155,0,0.227,0.676,104.107,4
3YrTrs2hJbLklaBdhr4TrH,ETA - RMX,"ROA, De La Rose, Luar La L, Yan Block, Omar Courtz",30,-4,-6,PA,2/12/2025,71,TRUE,462561,Private Suite (Vol. 2),12/13/2024,0.606,0.744,10,-4.661,0,0.208,0.436,0,0.109,0.558,87.993,4
6dOtVTDdiauQNBQEDOtlAB,BIRDS OF A FEATHER,Billie Eilish,31,-4,3,PA,2/12/2025,96,FALSE,210373,HIT ME HARD AND SOFT,5/17/2024,0.747,0.507,2,-10.171,1,0.0358,0.2,0.0608,0.117,0.438,104.978,4
0Sr7ssScx54yxdM2ols7nW,Q U E V A S H A C E R H O Y ?,"Omar Courtz, De La Rose",32,-3,-6,PA,2/12/2025,84,TRUE,224022,PRIMERA MUSA,9/20/2024,0.56,0.681,6,-6.304,0,0.244,0.103,0,0.106,0.388,155.079,4
71LrvCBBn4q500OuayF7OK,FAVELA,"Valentino GRM, SMILE BEATS",33,0,-4,PA,2/12/2025,52,TRUE,183958,FAVELA,8/21/2024,0.688,0.755,8,-5.914,1,0.198,0.293,0,0.484,0.377,105.998,4
1fTjqf10accJCDYstPwwZ6,Ohnana,Kapo,34,-4,-2,PA,2/12/2025,81,FALSE,156577,Ohnana,6/6/2024,0.775,0.581,1,-3.621,0,0.108,0.617,8.33E-06,0.0957,0.658,104.977,4
4wJ5Qq0jBN4ajy7ouZIV1c,APT.,"ROSÉ, Bruno Mars",35,0,-7,PA,2/12/2025,90,FALSE,169917,rosie,12/6/2024,0.777,0.783,0,-4.477,0,0.26,0.0283,0,0.355,0.939,149.027,4
61C7zXd4t2Zuhz6DRwgsLM,Volver,"Piso 21, Marc Anthony, Beéle",36,-4,14,PA,2/12/2025,65,FALSE,232149,Volver,2/6/2025,0.478,0.793,11,-4.449,1,0.387,0.235,0,0.146,0.604,92.294,4
5ZLUm9eab8y3tqQ1OhQSHI,Abracadabra,Lady Gaga,37,-6,4,PA,2/12/2025,89,FALSE,223398,Abracadabra,2/3/2025,0.68,0.909,10,-3.487,0,0.0624,0.0121,0,0.222,0.633,126.004,4
0aB0v4027ukVziUGwVGYpG,tv off (feat. lefty gunplay),"Kendrick Lamar, Lefty Gunplay",38,8,12,PA,2/12/2025,91,TRUE,220690,GNX,11/22/2024,0.855,0.529,6,-6.679,0,0.263,0.0837,0,0.423,0.548,100.036,4
6Gs0ljTHKNdr0uJrSLIkGd,Aloh Aloh,Kapo,39,2,-1,PA,2/12/2025,75,FALSE,136571,Aloh Aloh,1/9/2025,0.75,0.792,1,-5.87,1,0.0568,0.211,5.10E-05,0.079,0.795,111.093,4
6VNXmo59yDYgcwLS17UNAW,CAFé CON RON,"Bad Bunny, Los Pleneros de la Cresta",40,-2,-9,PA,2/12/2025,87,FALSE,228836,DeBÍ TiRAR MáS FOToS,1/5/2025,0.328,0.153,9,-26.802,1,0.0564,0.148,1.28E-06,0.397,0.0376,95.506,4
7tCuCjhxzjX2XCz4JiiAsp,TURiSTA,Bad Bunny,41,-4,-14,PA,2/12/2025,87,FALSE,190028,DeBÍ TiRAR MáS FOToS,1/5/2025,0.358,0.12,8,-30.487,1,0.523,0.456,0.0653,0.146,0.318,90.929,3
6TT5rB0Rwneb6ZaopHQir4,el ingeniero,"Alleh, Yorghaki",42,6,5,PA,2/12/2025,80,FALSE,146857,LA CIUDAD,12/24/2024,0.808,0.671,8,-4.668,0,0.0931,0.0364,0,0.091,0.583,105.108,4
4c2Pc0NrfkesPR0jff6q3F,KETU TeCRÉ,Bad Bunny,43,-3,-13,PA,2/12/2025,87,TRUE,250789,DeBÍ TiRAR MáS FOToS,1/5/2025,0.27,0.277,8,-32.187,1,0.0477,0.0177,0.485,0.111,0.082,111.353,3
0qeIFEGRQqHoaJtLCl0U73,DEGENERE 👑 (feat. benny blanco),"Myke Towers, benny blanco",44,1,-9,PA,2/12/2025,85,TRUE,130880,LA PANTERA NEGRA (DELUXE),10/17/2024,0.744,0.709,6,-5.778,0,0.284,0.0501,0,0.0847,0.712,194.055,4
0fKK51bU6lcCCwdNnv64t3,DEPORTIVO,"Blessd, Anuel AA, Ovy On The Drums",45,5,-2,PA,2/12/2025,84,TRUE,218701,DEPORTIVO,11/14/2024,0.816,0.762,0,-2.864,1,0.0565,0.534,0.000404,0.0845,0.782,90.025,4
79x7xtoCLpf6l32Zz6mWo4,BOKeTE,Bad Bunny,46,-3,-9,PA,2/12/2025,87,TRUE,215983,DeBÍ TiRAR MáS FOToS,1/5/2025,0.4,0.07,1,-32.756,1,0.0456,0.194,0.956,0.116,0.0344,124.927,4
65oSp7rdpLddlRGUgogU24,I Miss You,Beéle,47,3,3,PA,2/12/2025,72,FALSE,173529,I Miss You,10/17/2024,0.511,0.549,10,-4.845,0,0.0788,0.156,0,0.213,0.108,124.041,5
6a9Z1jUms915w4O7N1PxjY,Santa,"Rvssian, Rauw Alejandro, Ayra Starr",48,-6,-4,PA,2/12/2025,79,FALSE,193038,Santa,4/3/2024,0.725,0.709,3,-5.017,0,0.129,0.321,0.000189,0.114,0.648,99.993,4
2J9B63FawlTaPdg4eH5X03,Loco,Beéle,49,-2,-4,PA,2/12/2025,75,FALSE,204000,Loco,8/8/2019,0.82,0.565,6,-5.965,1,0.17,0.158,2.45E-05,0.0469,0.773,105.11,4
3G7agPwWfcORnWCAGMDOpm,LA MuDANZA,Bad Bunny,50,-6,-14,PA,2/12/2025,86,TRUE,213010,DeBÍ TiRAR MáS FOToS,1/5/2025,0.565,0.926,7,-5.607,1,0.0573,0.975,0.944,0.131,0.971,173.978,3
2CGNAOSuO1MEFCbBRgUzjd,luther (with sza),"Kendrick Lamar, SZA",1,0,5,NZ,2/12/2025,89,FALSE,177598,GNX,11/21/2024,0.707,0.575,2,-7.546,1,0.125,0.251,0,0.248,0.576,138.008,4
6AI3ezQ4o3HUoP6Dhudph3,Not Like Us,Kendrick Lamar,2,0,16,NZ,2/12/2025,90,TRUE,274192,Not Like Us,5/4/2024,0.898,0.472,1,-7.001,1,0.0776,0.0107,0,0.141,0.214,101.061,4
2plbrEY59IikOBgBGLjaoe,Die With A Smile,"Lady Gaga, Bruno Mars",3,0,-1,NZ,2/12/2025,99,FALSE,251667,Die With A Smile,8/16/2024,0.521,0.592,6,-7.777,0,0.0304,0.308,0,0.122,0.535,157.969,3
2FAZskT9yRjp2Oow9szJD8,The Days - NOTION Remix,"Chrystal, NOTION",4,0,-3,NZ,2/12/2025,87,FALSE,233229,The Days (NOTION Remix),11/8/2024,0.62,0.843,6,-5.321,0,0.0844,0.0062,4.63E-06,0.55,0.237,137.812,4
6dOtVTDdiauQNBQEDOtlAB,BIRDS OF A FEATHER,Billie Eilish,5,1,0,NZ,2/12/2025,96,FALSE,210373,HIT ME HARD AND SOFT,5/17/2024,0.747,0.507,2,-10.171,1,0.0358,0.2,0.0608,0.117,0.438,104.978,4
35ISBknsCeZQtq66xABI9g,Messy,Lola Young,6,-1,-3,NZ,2/12/2025,86,TRUE,284066,This Wasn't Meant For You Anyway,6/21/2024,0.798,0.562,9,-5.913,1,0.0375,0.11,0.00606,0.122,0.647,110.991,4
4wJ5Qq0jBN4ajy7ouZIV1c,APT.,"ROSÉ, Bruno Mars",7,0,-3,NZ,2/12/2025,90,FALSE,169917,rosie,12/6/2024,0.777,0.783,0,-4.477,0,0.26,0.0283,0,0.355,0.939,149.027,4
0aB0v4027ukVziUGwVGYpG,tv off (feat. lefty gunplay),"Kendrick Lamar, Lefty Gunplay",8,1,20,NZ,2/12/2025,91,TRUE,220690,GNX,11/22/2024,0.855,0.529,6,-6.679,0,0.263,0.0837,0,0.423,0.548,100.036,4
3GCdLUSnKSMJhs4Tj6CV3s,All The Stars (with SZA),"Kendrick Lamar, SZA",9,4,41,NZ,2/12/2025,88,TRUE,232186,Black Panther The Album Music From And Inspired By,2/9/2018,0.695,0.633,8,-4.946,1,0.0599,0.0612,0.000195,0.0926,0.557,96.782,4
7ne4VBA60CxGM75vw0EYad,That’s So True,Gracie Abrams,10,-2,-3,NZ,2/12/2025,95,TRUE,166300,The Secret of Us (Deluxe),10/18/2024,0.554,0.808,1,-4.169,1,0.0368,0.214,0,0.159,0.372,108.548,4
1eTaznNW4Xxtx9za2SMTXB,DENIAL IS A RIVER,Doechii,11,-1,-3,NZ,2/12/2025,88,TRUE,159586,Alligator Bites Never Heal,8/30/2024,0.825,0.644,6,-3.24,0,0.33,0.0905,0,0.0795,0.622,93.292,4
3xkHsmpQCBMytMJNiDf3Ii,Beautiful Things,Benson Boone,12,0,-2,NZ,2/12/2025,87,FALSE,180304,Fireworks & Rollerblades,4/5/2024,0.472,0.471,10,-5.692,1,0.0603,0.151,0,0.14,0.219,105.029,3
6393yGahSJ9slVdOwSxOVR,Pink Pony Club,Chappell Roan,13,-2,11,NZ,2/12/2025,79,FALSE,258034,The Rise and Fall of a Midwest Princess,9/21/2023,0.61,0.65,6,-6.199,1,0.0474,0.399,0,0.11,0.507,106.719,4
0WbMK4wrZ1wFSty9F7FCgu,"Good Luck, Babe!",Chappell Roan,14,0,-2,NZ,2/12/2025,92,FALSE,218423,"Good Luck, Babe!",4/5/2024,0.7,0.582,11,-5.96,0,0.0356,0.0502,0,0.0881,0.785,116.712,4
2262bWmqomIaJXwCRHr13j,Sailor Song,Gigi Perez,15,1,-6,NZ,2/12/2025,93,FALSE,211978,Sailor Song,7/26/2024,0.494,0.413,11,-10.432,1,0.0254,0.682,6.72E-05,0.193,0.273,94.938,4
3QaPy1KgI7nu9FJEQUgn6h,WILDFLOWER,Billie Eilish,16,1,-5,NZ,2/12/2025,93,FALSE,261466,HIT ME HARD AND SOFT,5/17/2024,0.467,0.247,6,-12.002,0,0.0431,0.612,0.000271,0.17,0.126,148.101,4
5ZLUm9eab8y3tqQ1OhQSHI,Abracadabra,Lady Gaga,17,-2,13,NZ,2/12/2025,89,FALSE,223398,Abracadabra,2/3/2025,0.68,0.909,10,-3.487,0,0.0624,0.0121,0,0.222,0.633,126.004,4
0nj9Bq5sHDiTxSHunhgkFb,squabble up,Kendrick Lamar,18,4,32,NZ,2/12/2025,88,TRUE,157992,GNX,11/22/2024,0.874,0.672,0,-5.568,1,0.198,0.0206,0,0.0783,0.711,103.921,4
3aSWXU6owkZeVhh94XxEWO,30 For 30 (with Kendrick Lamar),"SZA, Kendrick Lamar",19,1,23,NZ,2/12/2025,86,TRUE,278276,SOS Deluxe: LANA,12/20/2024,0.714,0.415,1,-10.338,0,0.0634,0.758,0.000112,0.133,0.506,140.059,4
19XpFsce28aByvCC4g89tJ,Too Sweet,Hozier,20,-1,-1,NZ,2/12/2025,83,FALSE,251424,Unreal Unearth: Unaired,8/19/2024,0.74,0.643,10,-5.446,1,0.0413,0.041,0.00229,0.0407,0.96,117.025,4
17phhZDn6oGtzMe56NuWvj,Lose Control,Teddy Swims,21,-3,-8,NZ,2/12/2025,88,FALSE,210688,I've Tried Everything But Therapy (Part 1),9/15/2023,0.561,0.604,9,-4.409,1,0.0337,0.199,1.90E-05,0.104,0.242,159.92,3
2HRqTpkrJO5ggZyyK6NPWz,Espresso,Sabrina Carpenter,22,1,-2,NZ,2/12/2025,88,TRUE,175459,Short n' Sweet,8/23/2024,0.699,0.776,0,-5.282,1,0.0293,0.131,5.36E-06,0.205,0.708,103.963,4
5fZJQrFKWQLb7FpJXZ1g7K,A Bar Song (Tipsy),Shaboozey,23,4,-8,NZ,2/12/2025,82,TRUE,171291,"Where I've Been, Isn't Where I'm Going",5/31/2024,0.722,0.706,9,-4.857,1,0.0292,0.072,0,0.067,0.599,80.969,4
0FIDCNYYjNvPVimz5icugS,Timeless (feat Playboi Carti),"The Weeknd, Playboi Carti",24,0,-8,NZ,2/12/2025,83,TRUE,256000,Hurry Up Tomorrow,1/31/2025,0.768,0.775,11,-5.06,0,0.0466,0.069,2.96E-06,0.138,0.6,119.999,4
3U3hFkMr0Q90pD24EkE3Pr,BMF,SZA,25,1,0,NZ,2/12/2025,89,TRUE,180746,SOS Deluxe: LANA,12/20/2024,0.792,0.55,10,-8.528,0,0.0307,0.506,0.0166,0.087,0.972,128.023,4
0ofHAoxe9vBkTCp2UQIavz,Dreams - 2004 Remaster,Fleetwood Mac,26,2,-3,NZ,2/12/2025,84,FALSE,257800,Rumours (Super Deluxe),2/4/1977,0.828,0.492,0,-9.744,1,0.0276,0.0644,0.00428,0.128,0.789,120.151,4
3ESSGgWzRf1xvP7G5hHMhB,Again,Fetty Wap,27,-6,23,NZ,2/12/2025,78,TRUE,312240,Fetty Wap (Deluxe),9/25/2015,0.748,0.733,11,-4.421,0,0.072,0.0062,0,0.329,0.291,93.019,4
2zOmS55knKWSgScYPTNmGQ,Sports car,Tate McRae,28,-3,-11,NZ,2/12/2025,87,FALSE,165045,Sports car,1/24/2025,0.863,0.804,11,-3.685,0,0.0346,0.0542,0.000685,0.0946,0.874,106.986,4
5G2f63n7IPVPPjfNIGih7Q,Taste,Sabrina Carpenter,29,0,-7,NZ,2/12/2025,89,FALSE,157279,Short n' Sweet,8/23/2024,0.674,0.907,3,-4.086,1,0.064,0.101,0,0.297,0.721,112.964,4
2uvE4L5ZsYKpv8hbK4TIOt,MUTT,Leon Thomas,30,2,1,NZ,2/12/2025,77,TRUE,192933,MUTT,9/27/2024,0.572,0.455,1,-8.078,1,0.134,0.216,3.88E-06,0.072,0.597,179.787,4
6qqrTXSdwiJaq8SO0X2lSe,Ordinary,Alex Warren,31,0,19,NZ,2/12/2025,77,FALSE,186964,Ordinary,2/7/2025,0.446,0.682,2,-6.229,1,0.0497,0.739,9.51E-06,0.0562,0.382,112.252,4
5IZXB5IKAD2qlvTPJYDCFB,I Had Some Help (Feat. Morgan Wallen),"Post Malone, Morgan Wallen",32,2,-6,NZ,2/12/2025,83,TRUE,178205,F-1 Trillion,8/15/2024,0.644,0.874,0,-4.723,1,0.0265,0.0113,0,0.227,0.753,128.017,4
74tLlkN3rgVzRqQJgPfink,Money Trees,"Kendrick Lamar, Jay Rock",33,5,17,NZ,2/12/2025,78,TRUE,386906,"good kid, m.A.A.d city",1/1/2012,0.716,0.531,7,-7.355,1,0.157,0.0709,0,0.22,0.335,71.972,4
51eSHglvG1RJXtL3qI5trr,Slow It Down,Benson Boone,34,1,-2,NZ,2/12/2025,85,FALSE,161831,Fireworks & Rollerblades,4/5/2024,0.432,0.583,8,-4.682,1,0.0687,0.174,0,0.0933,0.544,181.489,4
50zAEIE4B1QqhPjRMK2Xmh,Running Wild,Jin,35,-5,-14,NZ,2/12/2025,81,FALSE,151646,Happy - :') (Remixes),11/19/2024,0.487,0.711,8,-4.22,1,0.0322,0.000175,0,0.152,0.317,146.921,4
7HDq8aEtkBeZq7gfzYjW28,Tweaker,GELO,36,-3,-9,NZ,2/12/2025,81,TRUE,189544,Tweaker,1/3/2025,0.584,0.817,8,-6.504,1,0.383,0.156,0,0.0736,0.814,111.242,5
4iZ4pt7kvcaH6Yo8UoZ4s2,Snooze,SZA,37,2,10,NZ,2/12/2025,86,TRUE,201800,SOS,12/9/2022,0.559,0.551,5,-7.231,1,0.132,0.141,0,0.11,0.392,143.008,4
7KXjTSCq5nL1LoYtL7XAwS,HUMBLE.,Kendrick Lamar,38,12,12,NZ,2/12/2025,84,TRUE,177000,DAMN.,4/14/2017,0.908,0.621,1,-6.638,0,0.102,0.000282,5.39E-05,0.0958,0.421,150.011,4
1KZG1H1OCugGqIRmk1wF9m,Indigo (feat. Avery Anna),"Sam Barber, Avery Anna",39,-2,-2,NZ,2/12/2025,84,FALSE,286634,Restless Mind,11/1/2024,0.495,0.327,4,-9.921,0,0.0281,0.462,2.74E-05,0.1,0.101,82.937,3
0IsIY8pfu1yaGkPUD7pkDx,Guess featuring billie eilish,"Charli xcx, Billie Eilish",40,-4,0,NZ,2/12/2025,82,FALSE,143330,Brat and it’s completely different but also still brat,10/11/2024,0.78,0.713,0,-4.493,1,0.0888,0.0167,0.206,0.144,0.615,130.034,4
6Qyc6fS4DsZjB2mRW9DsQs,Iris,The Goo Goo Dolls,41,1,-7,NZ,2/12/2025,86,FALSE,289533,Dizzy up the Girl,1/1/1998,0.315,0.715,11,-8.072,0,0.0362,0.00125,7.97E-06,0.0942,0.497,155.925,3
